Reactor name;Reactor type;Reactor design;Assembly identifier;Rod identifier;Sample identifier;Estimated burnup;e. U235;e. Pu;e. Pu239 + Pu241;SFCompo sample ref;Measurement type;Item;Z;A;I;Value;Unit;Concentration;Concentration Unit;Sigma;Uncertainty
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;4;23988 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|4;Other;Cm242 atoms/1E+6 initial U atoms;;;;0.0000248;mol/mol;;;1;2.3 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;4;23988 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|4;Other;Cm244 atoms/1E+6 initial U atoms;;;;0.00000929;mol/mol;;;1;6.4 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;4;23988 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|4;Other;U235 depletion;;;;18.33;mg/gUi;18.33;mg/gUi;1;0.9 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;4;23988 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|4;Other;U238 depletion;;;;19.64;mg/gUi;19.64;mg/gUi;1;4.7 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Activity;Cs134;55;134;0;2929000000;Bq/gUi;0.06123;mg/gUi;1;1.5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Activity;Cs134;55;134;0;3005000000;Bq/gUf;;;1;1.5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Activity;Cs137;55;137;0;2790000000;Bq/gUi;0.8686;mg/gUi;1;1.5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Activity;Cs137;55;137;0;2862000000;Bq/gUf;;;1;1.5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Activity;Eu154;63;154;0;180200000;Bq/gUi;0.01803;mg/gUi;1;5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Activity;Eu154;63;154;0;184900000;Bq/gUf;;;1;5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Isotopic Concentration;Am241;95;241;0;0.2989;mg/gUi;0.2989;mg/gUi;1;20 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Isotopic Concentration;Cm242;96;242;0;0.02482;mg/gUi;0.02482;mg/gUi;1;2.3 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Isotopic Concentration;Cm244;96;244;0;0.00879;mg/gUi;0.00879;mg/gUi;1;6.4 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Isotopic Concentration;Pu236;94;236;0;7.64E-7;mg/gUi;7.64E-7;mg/gUi;1;10 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Isotopic Concentration;Pu238;94;238;0;0.114;mg/gUi;0.114;mg/gUi;1;2.5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Isotopic Concentration;Pu239;94;239;0;5.97;mg/gUi;5.97;mg/gUi;1;1.3 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Isotopic Concentration;Pu240;94;240;0;1.79;mg/gUi;1.79;mg/gUi;1;1.4 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Isotopic Concentration;Pu241;94;241;0;1.06;mg/gUi;1.06;mg/gUi;1;1.4 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Isotopic Concentration;Pu242;94;242;0;0.25;mg/gUi;0.25;mg/gUi;1;2.3 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Isotopic Concentration;U235;92;235;0;12.31;mg/gUi;12.31;mg/gUi;1;1.4 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Isotopic Concentration;U236;92;236;0;3.57;mg/gUi;3.57;mg/gUi;1;2.4 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Isotopic Concentration;U238;92;238;0;947.61;mg/gUi;947.61;mg/gUi;1;0.1 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Other;Am241 atoms/1E+6 initial U atoms;;;;0.0002951;mol/mol;;;1;20 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Other;Cm242 atoms/1E+6 initial U atoms;;;;0.0000244;mol/mol;;;1;2.3 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Other;Cm244 atoms/1E+6 initial U atoms;;;;0.00000857;mol/mol;;;1;6.4 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Other;U235 depletion;;;;18.99;mg/gUi;18.99;mg/gUi;1;0.9 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-069;L5;7;24313 MW*d/tHMi;3.13 wt%;;;TVC-1|509-069|L5|7;Other;U238 depletion;;;;21.09;mg/gUi;21.09;mg/gUi;1;4.7 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Activity;Ce144;58;144;0;0.238;Ci/gUf;;;1;1.2 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Activity;Cs134;55;134;0;0.00221;Ci/gUf;;;1;1.1 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Activity;Cs137;55;137;0;0.012;Ci/gUf;;;1;1.6 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Activity;Ru106;44;106;0;0.0295;Ci/gUf;;;1;1.4 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Atom Ratio;Pu240/Pu239;94;240;0;0.063;mol/mol;;;1;0.6 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Atom Ratio;Pu241/Pu239;94;241;0;0.008;mol/mol;;;1;1.2 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Atom Ratio;Pu242/Pu239;94;242;0;0.0003;mol/mol;;;1;3.5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Atom Ratio;U234/U238;92;234;0;0.00023;mol/mol;;;1;3 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Atom Ratio;U235/U238;92;235;0;0.037;mol/mol;;;1;0.5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Atom Ratio;U236/U238;92;236;0;0.00124;mol/mol;;;1;2 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Isotopic Concentration;Nd148;60;148;0;0.0388;mg/gUi;0.0388;mg/gUi;1;0.8 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Isotopic Concentration;Pu239;94;239;0;1.464;mg/gUi;1.464;mg/gUi;1;0.55 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Isotopic Concentration;Pu240;94;240;0;0.0926;mg/gUi;0.0926;mg/gUi;1;0.78 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Isotopic Concentration;Pu241;94;241;0;0.0118;mg/gUi;0.0118;mg/gUi;1;1.3 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Isotopic Concentration;Pu242;94;242;0;0.0004;mg/gUi;0.0004;mg/gUi;1;3.54 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Isotopic Concentration;U234;92;234;0;0.217;mg/gUi;0.217;mg/gUi;1;0.6 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Isotopic Concentration;U235;92;235;0;35.02;mg/gUi;35.02;mg/gUi;1;2 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Isotopic Concentration;U236;92;236;0;1.179;mg/gUi;1.179;mg/gUi;1;3 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Isotopic Concentration;U238;92;238;0;958.49;mg/gUi;958.49;mg/gUi;1;0.02 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Mass Ratio;Nd148/U;60;148;0;0.039;mg/g;;;1;0.8 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;1;3399 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|1;Mass Ratio;Pu/U;94;0;0;1.577;mg/g;;;1;0.5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Activity;Ce144;58;144;0;0.386;Ci/gUf;;;1;1.2 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Activity;Cs134;55;134;0;0.00816;Ci/gUf;;;1;1.1 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Activity;Cs137;55;137;0;0.0242;Ci/gUf;;;1;1.6 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Activity;Ru106;44;106;0;0.0633;Ci/gUf;;;1;1.4 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Atom Ratio;Pu240/Pu239;94;240;0;0.1154;mol/mol;;;1;0.4 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Atom Ratio;Pu241/Pu239;94;241;0;0.0265;mol/mol;;;1;0.8 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Atom Ratio;Pu242/Pu239;94;242;0;0.0018;mol/mol;;;1;3 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Atom Ratio;U234/U238;92;234;0;0.00021;mol/mol;;;1;3 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Atom Ratio;U235/U238;92;235;0;0.0327;mol/mol;;;1;0.6 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Atom Ratio;U236/U238;92;236;0;0.00204;mol/mol;;;1;2 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Isotopic Concentration;Nd148;60;148;0;0.0856;mg/gUi;0.0856;mg/gUi;1;0.8 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Isotopic Concentration;Pu239;94;239;0;2.525;mg/gUi;2.525;mg/gUi;1;0.58 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Isotopic Concentration;Pu240;94;240;0;0.2926;mg/gUi;0.2926;mg/gUi;1;0.64 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Isotopic Concentration;Pu241;94;241;0;0.0675;mg/gUi;0.0675;mg/gUi;1;0.94 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Isotopic Concentration;Pu242;94;242;0;0.0046;mg/gUi;0.0046;mg/gUi;1;3.04 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Isotopic Concentration;U234;92;234;0;0.197;mg/gUi;0.197;mg/gUi;1;0.4 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Isotopic Concentration;U235;92;235;0;30.88;mg/gUi;30.88;mg/gUi;1;2 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Isotopic Concentration;U236;92;236;0;1.935;mg/gUi;1.935;mg/gUi;1;3 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Isotopic Concentration;U238;92;238;0;956.43;mg/gUi;956.43;mg/gUi;1;0.03 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Mass Ratio;Nd148/U;60;148;0;0.0865;mg/g;;;1;0.8 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;A12;7;7374 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|A12|7;Mass Ratio;Pu/U;94;0;0;2.92;mg/g;;;1;0.5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Activity;Ce144;58;144;0;0.589;Ci/gUf;;;1;1.2 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Activity;Cs134;55;134;0;0.0278;Ci/gUf;;;1;1.1 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Activity;Cs137;55;137;0;0.0397;Ci/gUf;;;1;1.6 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Activity;Ru106;44;106;0;0.143;Ci/gUf;;;1;1.4 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Atom Ratio;Pu240/Pu239;94;240;0;0.1555;mol/mol;;;1;0.8 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Atom Ratio;Pu241/Pu239;94;241;0;0.0627;mol/mol;;;1;1 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Atom Ratio;Pu242/Pu239;94;242;0;0.0068;mol/mol;;;1;2 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Atom Ratio;U235/U238;92;235;0;0.02811;mol/mol;;;1;0.45 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Atom Ratio;U236/U238;92;236;0;0.00288;mol/mol;;;1;0.8 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;Nd148;60;148;0;0.1336;mg/gUi;0.1336;mg/gUi;1;0.8 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;Nd148;60;148;0;0.1365;mg/gUi;0.1365;mg/gUi;1;0.8 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;Pu239;94;239;0;4.485;mg/gUi;4.485;mg/gUi;1;0.75 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;Pu239;94;239;0;4.526;mg/gUi;4.526;mg/gUi;1;0.6 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;Pu240;94;240;0;0.7003;mg/gUi;0.7003;mg/gUi;1;0.94 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;Pu240;94;240;0;0.7104;mg/gUi;0.7104;mg/gUi;1;0.58 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;Pu241;94;241;0;0.2835;mg/gUi;0.2835;mg/gUi;1;1.12 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;Pu241;94;241;0;0.2871;mg/gUi;0.2871;mg/gUi;1;0.71 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;Pu242;94;242;0;0.0307;mg/gUi;0.0307;mg/gUi;1;1.12 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;Pu242;94;242;0;0.0309;mg/gUi;0.0309;mg/gUi;1;2.06 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;U235;92;235;0;26.44;mg/gUi;26.44;mg/gUi;1;0.8 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;U235;92;235;0;26.87;mg/gUi;26.87;mg/gUi;1;1.1 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;U236;92;236;0;2.721;mg/gUi;2.721;mg/gUi;1;1 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;U236;92;236;0;2.757;mg/gUi;2.757;mg/gUi;1;0 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;U238;92;238;0;952.16;mg/gUi;952.16;mg/gUi;1;0.02 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Isotopic Concentration;U238;92;238;0;952.68;mg/gUi;952.68;mg/gUi;1;0.02 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Mass Ratio;Nd148/U;60;148;0;0.1361;mg/g;;;1;0.8 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7;Mass Ratio;Pu/U;94;0;0;5.601;mg/g;;;1;0.5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Activity;Cs137;55;137;0;0.0395;Ci/gUi;0.4550;mg/gUi;1;1.6 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Atom Ratio;Am242m/Am241;95;242;1;0.00205;mol/mol;;;1;4.45 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Atom Ratio;Am243/Am241;95;243;0;0.0305;mol/mol;;;1;1.67 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Atom Ratio;Kr83/Kr86;36;83;0;0.2657;mol/mol;;;1;0.04 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Atom Ratio;Kr84/Kr86;36;84;0;0.552;mol/mol;;;1;0.21 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Atom Ratio;Kr85/Kr86;36;85;0;0.1051;mol/mol;;;1;0.13 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Atom Ratio;Pu240/Pu239;94;240;0;0.1563;mol/mol;;;1;0.3 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Atom Ratio;Pu241/Pu239;94;241;0;0.0629;mol/mol;;;1;0.5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Atom Ratio;Pu242/Pu239;94;242;0;0.0067;mol/mol;;;1;1 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Atom Ratio;U235/U238;92;235;0;0.02858;mol/mol;;;1;0.5 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Atom Ratio;U236/U238;92;236;0;0.00292;mol/mol;;;1;1.1 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Atom Ratio;Xe131/Xe134;54;131;0;0.3387;mol/mol;;;1;0.75 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Atom Ratio;Xe132/Xe134;54;132;0;0.6334;mol/mol;;;1;0.3 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Atom Ratio;Xe136/Xe134;54;136;0;1.28;mol/mol;;;1;0.07 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Mass Ratio;Nd148/U;60;148;0;0.139;mg/g;;;1;0.8 %
Trino Vercellese-1;PWR;Westinghouse Electric Corporation;509-104;M11;7K;12179 MW*d/tHMi;3.897 wt%;;;TVC-1|509-104|M11|7K;Mass Ratio;Pu/U;94;0;0;5.657;mg/g;;;1;0.5 %
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Atom Ratio;Pu/U;94;0;0;0.00442;mol/mol;;;;
